requirement_id,user_id,application_domain,tags,novelty,usefulness,clarity
956,155,Safety,"special doorbell, doorbell ring tones, smart doorbell",5,5,5
956,155,Safety,"special doorbell, doorbell ring tones, smart doorbell",4,3,5
957,155,Energy,"energy efficiency, parental control, children using devices after bedtime",5,5,5
957,155,Energy,"energy efficiency, parental control, children using devices after bedtime",3,5,4
957,155,Energy,"energy efficiency, parental control, children using devices after bedtime",5,5,5
958,155,Safety,"water temperatures, smart temperature sensors, hot and cold water",4,5,5
958,155,Safety,"water temperatures, smart temperature sensors, hot and cold water",1,3,5
959,155,Health,"asthma alert, smart asthma detector, asthma, breathing difficulties",3,3,3
959,155,Health,"asthma alert, smart asthma detector, asthma, breathing difficulties",3,4,4
960,155,Entertainment,"smart volume control, volume, music volume control",5,5,5
960,155,Entertainment,"smart volume control, volume, music volume control",4,4,5
960,155,Entertainment,"smart volume control, volume, music volume control",5,4,5
961,155,Energy,"smart shower stall, reducing water usage",4,3,5
961,155,Energy,"smart shower stall, reducing water usage",3,4,5
961,155,Energy,"smart shower stall, reducing water usage",5,4,5
961,155,Energy,"smart shower stall, reducing water usage",5,3,3
965,155,Entertainment,"weather update, traffic update, voice activated weather and traffic updates",2,3,4
965,155,Entertainment,"weather update, traffic update, voice activated weather and traffic updates",3,3,3
965,155,Entertainment,"weather update, traffic update, voice activated weather and traffic updates",5,5,5
967,156,Health,"Shower, clean, fresh",5,5,4
967,156,Health,"Shower, clean, fresh",5,5,5
967,156,Health,"Shower, clean, fresh",5,4,4
968,157,Energy,"elecricity, heat, sleeping, lower, thermostat",2,4,2
968,157,Energy,"elecricity, heat, sleeping, lower, thermostat",2,4,5
968,157,Energy,"elecricity, heat, sleeping, lower, thermostat",1,5,5
970,157,Entertainment,"music, recording, sound proof, notify",4,4,4
970,157,Entertainment,"music, recording, sound proof, notify",5,5,5
971,156,Entertainment,"TV, shows, family",3,4,5
971,156,Entertainment,"TV, shows, family",4,4,5
972,157,Health,alarm,5,3,5
972,157,Health,alarm,3,5,3
972,157,Health,alarm,1,2,5
973,156,Health,"Sleep, bed, time",5,2,3
973,156,Health,"Sleep, bed, time",3,3,3
973,156,Health,"Sleep, bed, time",5,4,5
975,158,Health,"elder people,health",3,4,4
976,156,Health,"Chair, massage, relax",5,5,5
976,156,Health,"Chair, massage, relax",2,2,1
976,156,Health,"Chair, massage, relax",2,3,4
977,157,Safety,"Chirstmas, Decoration",2,3,3
978,156,Health,"sleep, wakeup, morning",2,3,3
978,156,Health,"sleep, wakeup, morning",3,2,5
979,157,Entertainment,"Videogames, friends",1,3,4
979,157,Entertainment,"Videogames, friends",5,4,5
979,157,Entertainment,"Videogames, friends",2,2,2
980,158,Energy,"vehicle,easy",4,4,4
980,158,Energy,"vehicle,easy",5,5,5
980,158,Energy,"vehicle,easy",3,5,5
983,157,Health,"Medicine, reminder, bed",3,5,5
983,157,Health,"Medicine, reminder, bed",2,2,3
983,157,Health,"Medicine, reminder, bed",4,4,5
984,158,Safety,"leakage,safety",4,5,5
985,156,Energy,"lights, automatic, switch",1,4,5
985,156,Energy,"lights, automatic, switch",2,5,5
986,157,Health,laundry,1,4,5
986,157,Health,laundry,3,4,4
988,160,Health,,1,1,1
988,160,Health,,1,1,1
988,160,Health,,5,5,2
990,158,Energy,"oven,energy",3,5,4
990,158,Energy,"oven,energy",1,5,3
990,158,Energy,"oven,energy",5,4,5
990,158,Energy,"oven,energy",4,4,4
991,160,Entertainment,,1,1,1
991,160,Entertainment,,3,4,3
991,160,Entertainment,,5,3,3
992,160,Health,,2,5,3
992,160,Health,,3,3,3
992,160,Health,,3,3,4
993,158,Health,"sleep,alert",4,3,5
993,158,Health,"sleep,alert",3,3,1
995,160,Energy,,3,4,4
995,160,Energy,,4,5,4
996,160,Safety,,1,1,1
996,160,Safety,,1,2,1
996,160,Safety,,2,3,3
997,158,Safety,alarm,1,5,5
997,158,Safety,alarm,5,5,5
997,158,Safety,alarm,4,4,5
997,158,Safety,alarm,3,5,5
998,160,Safety,,5,5,5
999,158,Energy,automatic lighting,1,4,4
999,158,Energy,automatic lighting,2,2,5
999,158,Energy,automatic lighting,2,4,5
999,158,Energy,automatic lighting,3,4,4
999,158,Energy,automatic lighting,2,3,5
999,158,Energy,automatic lighting,1,5,5
1000,158,Entertainment,social networks,1,1,5
1000,158,Entertainment,social networks,1,4,5
1000,158,Entertainment,social networks,4,4,5
1001,160,Safety,,5,5,5
1001,160,Safety,,4,5,5
1002,160,Safety,,2,2,3
1002,160,Safety,,2,4,4
1002,160,Safety,,2,4,3
1004,160,Safety,,3,3,5
1004,160,Safety,,2,4,5
1004,160,Safety,,2,2,2
1007,158,Energy,air conditioner,3,5,5
1007,158,Energy,air conditioner,3,5,5
1007,158,Energy,air conditioner,5,5,5
1011,159,Entertainment,"music, bathroom",3,2,5
1011,159,Entertainment,"music, bathroom",4,4,5
1011,159,Entertainment,"music, bathroom",4,4,3
1013,159,Safety,"fire, stovetop",4,5,5
1013,159,Safety,"fire, stovetop",2,5,5
1016,162,Safety,lights,3,3,3
1016,162,Safety,lights,4,4,4
1016,162,Safety,lights,2,2,1
1017,162,Energy,save,1,5,5
1017,162,Energy,save,4,2,5
1017,162,Energy,save,3,4,4
1018,162,Energy,save,3,1,1
1018,162,Energy,save,4,4,3
1018,162,Energy,save,1,3,3
1019,162,Safety,lights,4,4,4
1019,162,Safety,lights,4,4,5
1019,162,Safety,lights,3,3,4
1020,162,Health,flies,4,4,5
1020,162,Health,flies,1,1,5
1020,162,Health,flies,1,1,3
1021,162,Safety,gas,1,4,1
1021,162,Safety,gas,5,5,5
1021,162,Safety,gas,2,4,4
1022,162,Health,clean,5,5,5
1022,162,Health,clean,5,5,5
1022,162,Health,clean,1,5,5
1023,162,Health,windows,4,3,3
1023,162,Health,windows,4,5,4
1024,162,Safety,vehicles,2,3,5
1025,162,Health,shop,3,3,3
1025,162,Health,shop,4,4,4
1025,162,Health,shop,2,2,2
1025,162,Health,shop,5,3,5
1025,162,Health,shop,1,4,4
1026,162,Entertainment,kids,3,5,4
1026,162,Entertainment,kids,4,4,5
1026,162,Entertainment,kids,3,3,3
1027,162,Safety,reach,2,4,4
1027,162,Safety,reach,2,5,5
1028,169,Energy,"thermostat, savings",1,5,5
1028,169,Energy,"thermostat, savings",2,5,4
1028,169,Energy,"thermostat, savings",4,5,4
1028,169,Energy,"thermostat, savings",1,5,4
1029,169,Energy,"windows, sun, shade",3,3,3
1029,169,Energy,"windows, sun, shade",5,5,5
1029,169,Energy,"windows, sun, shade",4,4,4
1030,169,Health,"aromatherapy, spa",4,3,3
1030,169,Health,"aromatherapy, spa",5,4,3
1030,169,Health,"aromatherapy, spa",5,5,5
1031,169,Health,"dimmer, colors",3,4,5
1031,169,Health,"dimmer, colors",4,3,5
1031,169,Health,"dimmer, colors",5,3,5
1032,169,Entertainment,"cooking, timer",4,4,5
1032,169,Entertainment,"cooking, timer",4,4,4
1032,169,Entertainment,"cooking, timer",3,3,2
1033,169,Safety,"pet, camera",5,5,5
1033,169,Safety,"pet, camera",4,3,5
1033,169,Safety,"pet, camera",3,5,5
1034,170,Health,smart vaccum,4,3,3
1034,170,Health,smart vaccum,4,4,3
1034,170,Health,smart vaccum,5,4,5
1035,169,Safety,"pet, automated, dispenser, food",5,5,5
1035,169,Safety,"pet, automated, dispenser, food",3,4,5
1036,173,Safety,"garbage, trash, safety",5,4,5
1036,173,Safety,"garbage, trash, safety",4,5,5
1036,173,Safety,"garbage, trash, safety",5,5,5
1037,167,Health,"dishwasher, kitchen",4,2,2
1037,167,Health,"dishwasher, kitchen",5,5,4
1037,167,Health,"dishwasher, kitchen",3,2,2
1038,170,Health,clothes washing machine,2,5,5
1038,170,Health,clothes washing machine,4,5,5
1038,170,Health,clothes washing machine,3,3,3
1039,169,Entertainment,"cooking, recipes",5,5,5
1039,169,Entertainment,"cooking, recipes",4,4,5
1039,169,Entertainment,"cooking, recipes",5,5,4
1041,167,Health,"carpet, cleaning",3,3,3
1041,167,Health,"carpet, cleaning",4,4,2
1041,167,Health,"carpet, cleaning",5,5,5
1042,167,Entertainment,"television, bathroom",5,3,5
1042,167,Entertainment,"television, bathroom",4,3,3
1042,167,Entertainment,"television, bathroom",1,2,3
1044,167,Energy,"solar panels, energy",3,4,3
1044,167,Energy,"solar panels, energy",3,5,5
1044,167,Energy,"solar panels, energy",3,5,4
1045,173,Entertainment,"actors, actresses, TV",2,3,5
1045,173,Entertainment,"actors, actresses, TV",5,3,5
1045,173,Entertainment,"actors, actresses, TV",2,1,3
1046,169,Safety,"smoke, carbon monoxide, monitor",4,4,5
1046,169,Safety,"smoke, carbon monoxide, monitor",5,5,5
1046,169,Safety,"smoke, carbon monoxide, monitor",1,5,4
1047,167,Safety,"baby, safety, gate",5,5,5
1047,167,Safety,"baby, safety, gate",5,2,2
1048,170,Health,#hair #shower,2,2,3
1048,170,Health,#hair #shower,3,1,3
1048,170,Health,#hair #shower,5,1,2
1049,169,Health,"sanitize, automated, floors",5,5,3
1049,169,Health,"sanitize, automated, floors",5,5,4
1049,169,Health,"sanitize, automated, floors",4,4,4
1051,173,Entertainment,"animals, pets, entertainment",5,3,5
1051,173,Entertainment,"animals, pets, entertainment",5,5,4
1051,173,Entertainment,"animals, pets, entertainment",3,3,2
1052,173,Safety,"children, bedtime, sleeping",5,5,5
1052,173,Safety,"children, bedtime, sleeping",5,5,5
1055,167,Health,"bathroom, cleaning, sanatize, ",3,3,3
1055,167,Health,"bathroom, cleaning, sanatize, ",3,5,5
1055,167,Health,"bathroom, cleaning, sanatize, ",3,4,5
1056,173,Energy,"energy use, energy reporting",3,5,5
1057,167,Safety,"motion, sensor",3,4,5
1057,167,Safety,"motion, sensor",4,4,3
1057,167,Safety,"motion, sensor",1,1,3
1058,173,Safety,"smoke alarms, fire",5,5,5
1058,173,Safety,"smoke alarms, fire",4,3,5
1059,167,Health,"kitchen, dinner, meals",4,4,5
1060,173,Health,"radon, lung health",1,5,5
1060,173,Health,"radon, lung health",3,5,4
1060,173,Health,"radon, lung health",5,5,5
1062,170,Energy,"lights, energy",2,5,5
1062,170,Energy,"lights, energy",1,5,5
1062,170,Energy,"lights, energy",2,3,3
1063,173,Safety,"neighbors, neighbor activity",5,1,2
1063,173,Safety,"neighbors, neighbor activity",4,4,5
1063,173,Safety,"neighbors, neighbor activity",4,5,3
1064,173,Entertainment,"piano tuning, piano",2,2,2
1064,173,Entertainment,"piano tuning, piano",5,2,5
1064,173,Entertainment,"piano tuning, piano",2,2,5
1066,170,Health,garbage,3,4,3
1066,170,Health,garbage,2,3,4
1067,170,Health,"detergent, washing maching, laundry",3,2,3
1067,170,Health,"detergent, washing maching, laundry",4,4,5
1067,170,Health,"detergent, washing maching, laundry",5,5,4
1069,168,Health,"sleep, track",3,3,3
1069,168,Health,"sleep, track",4,5,5
1069,168,Health,"sleep, track",5,3,5
1070,174,Energy,"Ac, enegry",4,3,4
1070,174,Energy,"Ac, enegry",2,5,3
1070,174,Energy,"Ac, enegry",4,5,5
1071,168,Health,"sleep, light, sunset",3,4,4
1071,168,Health,"sleep, light, sunset",2,5,5
1071,168,Health,"sleep, light, sunset",3,4,5
1072,170,Entertainment,phone,3,5,4
1072,170,Entertainment,phone,4,4,5
1072,170,Entertainment,phone,2,2,3
1073,168,Health,"savings, bank",3,4,5
1073,168,Health,"savings, bank",2,5,5
1073,168,Health,"savings, bank",4,4,5
1074,176,Health,"asthma, health",4,5,5
1074,176,Health,"asthma, health",5,5,5
1074,176,Health,"asthma, health",5,5,5
1074,176,Health,"asthma, health",4,4,5
1075,175,Energy,"AC, comfort, air",3,4,4
1075,175,Energy,"AC, comfort, air",2,4,3
1075,175,Energy,"AC, comfort, air",4,4,5
1076,168,Entertainment,"shower, temperature",3,3,4
1076,168,Entertainment,"shower, temperature",4,5,5
1076,168,Entertainment,"shower, temperature",5,5,5
1076,168,Entertainment,"shower, temperature",3,3,5
1077,176,Safety,"robbed, safety, security",4,4,4
1077,176,Safety,"robbed, safety, security",4,4,5
1078,174,Energy,"water, sprinklers, ",1,5,5
1078,174,Energy,"water, sprinklers, ",4,5,4
1078,174,Energy,"water, sprinklers, ",1,3,3
1079,175,Health,"cook, pasta, water, boil",4,4,4
1079,175,Health,"cook, pasta, water, boil",4,3,4
1079,175,Health,"cook, pasta, water, boil",5,5,5
1079,175,Health,"cook, pasta, water, boil",3,3,2
1080,176,Safety,911,4,5,4
1080,176,Safety,911,3,3,4
1081,174,Safety,"internet, adult",5,5,5
1082,175,Entertainment,"music, moods",3,3,5
1082,175,Entertainment,"music, moods",2,4,5
1083,176,Energy,lights,1,5,5
1083,176,Energy,lights,5,5,5
1083,176,Energy,lights,2,4,5
1084,168,Energy,"washer, dryer, clothes",4,3,4
1084,168,Energy,"washer, dryer, clothes",4,5,5
1084,168,Energy,"washer, dryer, clothes",3,4,3
1085,174,Energy,"lights, energy",5,5,5
1085,174,Energy,"lights, energy",4,4,3
1085,174,Energy,"lights, energy",5,3,5
1086,176,Energy,home energy efficiency,5,5,5
1086,176,Energy,home energy efficiency,1,5,5
1087,175,Safety,"ding, safety, driveway",5,3,5
1089,176,Health,mold,3,3,1
1089,176,Health,mold,3,4,5
1089,176,Health,mold,2,4,4
1090,174,Energy,"television, energy",2,2,3
1090,174,Energy,"television, energy",1,5,5
1090,174,Energy,"television, energy",4,4,3
1091,175,Entertainment,movies,4,2,4
1091,175,Entertainment,movies,3,1,5
1092,176,Entertainment,tv voice activated,5,5,5
1092,176,Entertainment,tv voice activated,4,2,4
1092,176,Entertainment,tv voice activated,3,4,5
1093,168,Safety,"lights, floors, nighttime",4,4,5
1093,168,Safety,"lights, floors, nighttime",4,3,3
1093,168,Safety,"lights, floors, nighttime",5,5,5
1094,166,Health,"dogs, pets",5,5,5
1094,166,Health,"dogs, pets",4,4,3
1094,166,Health,"dogs, pets",5,5,5
1095,176,Health,weight loss,3,4,5
1095,176,Health,weight loss,4,4,4
1096,175,Energy,"refrigerator,  energy, alarm",4,4,4
1096,175,Energy,"refrigerator,  energy, alarm",4,4,4
1097,174,Safety,"smoke, alarms, battery",5,5,4
1097,174,Safety,"smoke, alarms, battery",2,3,3
1097,174,Safety,"smoke, alarms, battery",3,5,3
1097,174,Safety,"smoke, alarms, battery",1,5,5
1098,168,Entertainment,"weather, forecast",4,4,5
1098,168,Entertainment,"weather, forecast",4,5,5
1098,168,Entertainment,"weather, forecast",4,5,5
1098,168,Entertainment,"weather, forecast",1,4,5
1100,166,Entertainment,movies,3,3,5
1100,166,Entertainment,movies,3,4,5
1100,166,Entertainment,movies,2,4,4
1101,174,Safety,"doors, lock",2,5,5
1102,175,Health,"exercise, alarm",3,3,5
1102,175,Health,"exercise, alarm",4,5,5
1103,176,Health,smartfridge,3,3,5
1103,176,Health,smartfridge,4,3,5
1103,176,Health,smartfridge,5,5,5
1104,175,Safety,"air, clean, warning",3,3,3
1104,175,Safety,"air, clean, warning",2,5,4
1104,175,Safety,"air, clean, warning",5,5,5
1105,166,Entertainment,,2,4,4
1105,166,Entertainment,,3,3,3
1105,166,Entertainment,,5,3,4
1106,168,Safety,"smoke detector, carbon monoxide",2,3,3
1106,168,Safety,"smoke detector, carbon monoxide",5,3,2
1106,168,Safety,"smoke detector, carbon monoxide",2,5,3
1106,168,Safety,"smoke detector, carbon monoxide",2,5,5
1106,168,Safety,"smoke detector, carbon monoxide",3,3,3
1107,175,Safety,"gun, safety",2,5,5
1107,175,Safety,"gun, safety",2,2,2
1107,175,Safety,"gun, safety",5,3,5
1109,166,Safety,,4,4,4
1109,166,Safety,,1,4,5
1109,166,Safety,,3,5,5
1110,166,Safety,"fire, safety",3,2,5
1110,166,Safety,"fire, safety",4,5,5
1110,166,Safety,"fire, safety",3,4,3
1110,166,Safety,"fire, safety",3,4,5
1111,177,Health,"Food,Organic,Sensor",5,2,5
1111,177,Health,"Food,Organic,Sensor",5,2,2
1111,177,Health,"Food,Organic,Sensor",5,2,4
1112,174,Energy,,4,5,5
1112,174,Energy,,1,5,5
1112,174,Energy,,1,3,4
1113,175,Entertainment,"alcohol, liquor",1,1,5
1113,175,Entertainment,"alcohol, liquor",3,1,5
1114,174,Safety,"safety, lights",1,3,5
1114,174,Safety,"safety, lights",1,5,5
1114,174,Safety,"safety, lights",4,4,4
1115,177,Health,"Bacteria,Virus,Harm,Sensor ",4,1,3
1115,177,Health,"Bacteria,Virus,Harm,Sensor ",4,4,4
1115,177,Health,"Bacteria,Virus,Harm,Sensor ",5,4,4
1116,166,Health,"food, grocery",5,5,4
1116,166,Health,"food, grocery",3,4,5
1116,166,Health,"food, grocery",4,3,5
1116,166,Health,"food, grocery",3,3,3
1117,166,Safety,"storm, weather",5,5,5
1117,166,Safety,"storm, weather",5,5,5
1118,177,Health,"Walking,Sensor,Health",5,5,5
1118,177,Health,"Walking,Sensor,Health",3,5,3
1119,177,Safety,"Weapon,Detector ",5,5,5
1120,166,Health,,5,5,5
1120,166,Health,,4,3,4
1120,166,Health,,2,5,5
1121,177,Health,"Calorie,Intake,Burn",4,3,3
1121,177,Health,"Calorie,Intake,Burn",5,3,2
1121,177,Health,"Calorie,Intake,Burn",5,5,5
1122,166,Health,"exercise, fitness",3,5,5
1122,166,Health,"exercise, fitness",5,4,5
1122,166,Health,"exercise, fitness",1,2,2
1123,177,Energy,"Sensor,Autooff,Sleepmode",3,4,3
1123,177,Energy,"Sensor,Autooff,Sleepmode",2,4,3
1123,177,Energy,"Sensor,Autooff,Sleepmode",4,3,3
1124,166,Health,"vacuum, cleaning",4,4,2
1124,166,Health,"vacuum, cleaning",4,4,3
1125,177,Entertainment,"autosuggest,track,interest ",4,4,4
1125,177,Entertainment,"autosuggest,track,interest ",5,3,3
1125,177,Entertainment,"autosuggest,track,interest ",5,3,5
1127,177,Safety,"kids,falldown",5,5,4
1127,177,Safety,"kids,falldown",3,4,3
1127,177,Safety,"kids,falldown",3,5,4
1129,181,Safety,alarm door,3,4,4
1129,181,Safety,alarm door,3,5,5
1129,181,Safety,alarm door,5,5,5
1129,181,Safety,alarm door,4,5,5
1130,181,Energy,alarm tv,2,3,5
1131,181,Safety,garage alarm,3,5,5
1131,181,Safety,garage alarm,3,2,2
1131,181,Safety,garage alarm,4,4,4
1131,181,Safety,garage alarm,4,4,5
1132,181,Entertainment,music ,3,2,4
1132,181,Entertainment,music ,5,5,4
1132,181,Entertainment,music ,3,4,3
1133,181,Safety,driveway alarm,2,2,5
1133,181,Safety,driveway alarm,4,5,5
1133,181,Safety,driveway alarm,4,4,4
1134,181,Health,animals door,5,4,5
1134,181,Health,animals door,1,5,5
1134,181,Health,animals door,5,5,5
1135,181,Safety,flood water,4,5,5
1135,181,Safety,flood water,4,3,3
1136,181,Health,light,3,3,5
1136,181,Health,light,4,3,4
1136,181,Health,light,1,4,5
1137,181,Health,bathroom toilet,4,5,4
1137,181,Health,bathroom toilet,4,3,3
1138,181,Entertainment,computer children,5,5,5
1138,181,Entertainment,computer children,5,5,5
1138,181,Entertainment,computer children,4,5,5
1139,182,Safety,automatic ,4,4,4
1139,182,Safety,automatic ,2,3,4
1139,182,Safety,automatic ,3,3,4
1140,182,Health,"health, safety ",2,5,5
1140,182,Health,"health, safety ",2,4,5
1140,182,Health,"health, safety ",4,2,3
1141,182,Energy,"money, save , energy ",3,5,4
1141,182,Energy,"money, save , energy ",3,4,4
1142,182,Entertainment,"fun, entertainment ",3,3,5
1142,182,Entertainment,"fun, entertainment ",4,2,4
1142,182,Entertainment,"fun, entertainment ",4,4,5
1143,182,Safety,features,2,4,3
1143,182,Safety,features,5,4,5
1143,182,Safety,features,1,5,4
1143,182,Safety,features,3,3,2
1146,182,Safety,safety,5,5,5
1146,182,Safety,safety,2,2,2
1146,182,Safety,safety,2,4,2
1146,182,Safety,safety,5,4,4
1147,182,Safety,safety ,3,5,3
1147,182,Safety,safety ,5,5,5
1148,182,Safety,"safety , reminder ",5,4,4
1148,182,Safety,"safety , reminder ",3,4,4
1148,182,Safety,"safety , reminder ",5,5,4
1149,184,Health,"pets,mess,dog",2,4,5
1149,184,Health,"pets,mess,dog",4,4,4
1149,184,Health,"pets,mess,dog",4,4,4
1149,184,Health,"pets,mess,dog",4,5,5
1150,184,Entertainment,"tv,games,gadgets",4,4,5
1150,184,Entertainment,"tv,games,gadgets",5,5,5
1150,184,Entertainment,"tv,games,gadgets",2,5,5
1151,184,Energy,"temperature,energy",3,5,5
1151,184,Energy,"temperature,energy",3,3,4
1152,184,Health,"clean,wash,soap",3,3,3
1152,184,Health,"clean,wash,soap",5,4,5
1152,184,Health,"clean,wash,soap",3,2,4
1153,184,Entertainment,"plants,water",5,5,5
1153,184,Entertainment,"plants,water",4,4,5
1153,184,Entertainment,"plants,water",4,4,4
1154,184,Health,"pet,dog,clean,health",5,2,5
1154,184,Health,"pet,dog,clean,health",5,3,4
